FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,CODIGO DANE,2015
29/03/2015,ANTIOQUIA,MEDELLÍN (CT),Domingo,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
29/03/2015,BOLÍVAR,SAN PABLO,Domingo,14:30,EL CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"13,670,000",1
29/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:30,URB. EL BATAN E-11,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
29/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,13:20,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
29/03/2015,HUILA,PITALITO,Domingo,0:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,551,000",1
29/03/2015,MAGDALENA,SANTA MARTA (CT),Domingo,17:25,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
29/03/2015,SANTANDER,FLORIDABLANCA,Domingo,18:15,CASCO ANTIGUO DE FLORIDABLANCA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
29/03/2015,SANTANDER,SAN GIL,Domingo,8:20,LA PLAYA,URBANA,INSTALACIONES DE LA POLICIA,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"68,679,000",1
28/03/2015,ANTIOQUIA,ITAGUI,Sábado,22:00,YARUMITO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,360,000",1
28/03/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
28/03/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
28/03/2015,BOLÍVAR,CARTAGENA (CT),Sábado,0:00,NELSON MANDELA,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"13,001,000",1
28/03/2015,CASANARE,YOPAL (CT),Sábado,0:00,VILLA CONSUELO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"85,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,11:00,SIMON BOLIVAR E-12,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,13:40,CHAPINERO NORTE E-2,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00,EL RESTREPO E-15,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
28/03/2015,NARIÑO,PASTO (CT),Sábado,22:10,VILLA RECREO,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
28/03/2015,RISARALDA,PEREIRA (CT),Sábado,14:00,SECTOR PARQUE PRINCIPAL,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,001,000",1
28/03/2015,SANTANDER,GIRÓN,Sábado,0:46,PORTAL II,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,307,000",1
28/03/2015,VALLE,CALI (CT),Sábado,0:00,LA FLORA E2,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
28/03/2015,VALLE,CALI (CT),Sábado,16:22,LA MERCED E3,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
28/03/2015,VALLE,TULUÁ,Sábado,9:24,El Centro,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,834,000",1
27/03/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",4
27/03/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,13:40,PARQUE NORTE C-4,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
27/03/2015,ATLÁNTICO,USIACURÍ,Viernes,10:00,NUEVA ESPERANZA,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"8,849,000",1
27/03/2015,CÓRDOBA,MONTERÍA (CT),Viernes,0:00,LA GRANJA,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"23,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,7:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:22,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:55,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,17:55,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
27/03/2015,CUNDINAMARCA,SOACHA,Viernes,17:58,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,"25,754,000",1
27/03/2015,MAGDALENA,SANTA MARTA (CT),Viernes,18:45,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
27/03/2015,RISARALDA,DOSQUEBRADAS,Viernes,11:50,MILAN,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,170,000",1
27/03/2015,RISARALDA,PEREIRA (CT),Viernes,0:00,CENTRO (A) PEREIRA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,001,000",1
27/03/2015,SANTANDER,BUCARAMANGA (CT),Viernes,10:00,CIUDADELA REAL DE MINAS,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
27/03/2015,SANTANDER,CIMITARRA,Viernes,15:20,EL CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269C. INTERCEPTACIÓN DE DATOS INFORMÁTICOS,NO REPORTADO,A PIE,A PIE,"68,190,000",1
27/03/2015,SUCRE,SINCELEJO (CT),Viernes,19:43,TIERRA LINDA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"70,001,000",1
27/03/2015,TOLIMA,IBAGUÉ (CT),Viernes,17:15,JARDIN I ETAPA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
27/03/2015,VALLE,BUENAVENTURA,Viernes,17:00,MODELO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,109,000",1
27/03/2015,VALLE,CALI (CT),Viernes,11:00,UNICENTRO CALI E17,URBANA,CENTRO COMERCIAL,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
26/03/2015,ANTIOQUIA,COPACABANA,Jueves,0:00,VDA. GRANIZAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,212,000",1
26/03/2015,ANTIOQUIA,GUATAPÉ,Jueves,18:30,BODEGAS,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,321,000",1
26/03/2015,ANTIOQUIA,ITAGUI,Jueves,0:00,YARUMITO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,360,000",1
26/03/2015,ANTIOQUIA,MEDELLÍN (CT),Jueves,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",2
26/03/2015,ANTIOQUIA,MEDELLÍN (CT),Jueves,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
26/03/2015,ATLÁNTICO,BARRANQUILLA (CT),Jueves,11:15,ALTOS DEL LIMON,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:59,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:30,VILLA MAYOR E-15,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,NO REPORTADO,A PIE,A PIE,"11,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:00,RESTREPO E-15,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
26/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:19,URB. LA COLINA CAMPESTRE I SECTOR E-11,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
26/03/2015,HUILA,NEIVA (CT),Jueves,16:14,CANDIDO LEGUIZAMO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
26/03/2015,META,VILLAVICENCIO (CT),Jueves,8:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
26/03/2015,NARIÑO,PASTO (CT),Jueves,13:38,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
26/03/2015,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,19:00,BARRIO CAOBOS,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
26/03/2015,SANTANDER,FLORIDABLANCA,Jueves,10:00,CASCO ANTIGUO DE FLORIDABLANCA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
26/03/2015,TOLIMA,IBAGUÉ (CT),Jueves,9:30,ARKACENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
26/03/2015,TOLIMA,IBAGUÉ (CT),Jueves,10:00,RICAURTE PARTE BAJA,URBANA,CASAS DE HABITACION,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
26/03/2015,VALLE,CALI (CT),Jueves,9:30,VEREDA CASCAJAL E22,RURAL,EMPRESA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
26/03/2015,VALLE,CALI (CT),Jueves,10:00,CIUDAD CORDOBA E15,URBANA,SUPERMERCADOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
26/03/2015,VALLE,PALMIRA,Jueves,8:00,CENTRAL,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
25/03/2015,ANTIOQUIA,MEDELLÍN (CT),Miércoles,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
25/03/2015,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,0:00,LAS TORRES,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
25/03/2015,BOYACÁ,DUITAMA,Miércoles,8:00,BRR. VILLA ROUSSE,URBANA,EMPRESA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,238,000",1
25/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:00,AEROPUERTO EL DORADO,URBANA,AEROPUERTO,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
25/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00,MODELIA E-9,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,"11,001,000",1
25/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:00,SUBA CENTRO E-11,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
25/03/2015,META,VILLAVICENCIO (CT),Miércoles,0:00,GALAN,URBANA,CONJUNTO RESIDENCIAL,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
25/03/2015,SANTANDER,BUCARAMANGA (CT),Miércoles,11:40,LA CONCORDIA,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
25/03/2015,SANTANDER,CIMITARRA,Miércoles,11:45,EL CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269C. INTERCEPTACIÓN DE DATOS INFORMÁTICOS,NO REPORTADO,A PIE,A PIE,"68,190,000",1
25/03/2015,SANTANDER,PIEDECUESTA,Miércoles,15:00,LA CANDELARIA,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,547,000",1
25/03/2015,TOLIMA,IBAGUÉ (CT),Miércoles,15:00,RESTREPO,URBANA,BANCOS,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
25/03/2015,VALLE,CALI (CT),Miércoles,11:43,SAN VICENTE E2,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
25/03/2015,VALLE,LA UNIÓN,Miércoles,14:30,LAS LAJAS,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,NO REPORTADO,NO REPORTADO,"76,400,000",1
25/03/2015,VALLE,PRADERA,Miércoles,0:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,563,000",1
25/03/2015,VALLE,TULUÁ,Miércoles,13:00,El Centro,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,834,000",1
24/03/2015,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",2
24/03/2015,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
24/03/2015,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
24/03/2015,BOLÍVAR,CARTAGENA (CT),Martes,20:00,LA CANDELARIA,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"13,001,000",1
24/03/2015,CHOCÓ,QUIBDÓ (CT),Martes,0:00,ROMA,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"27,001,000",1
24/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,5:00,BELLA SUIZA E-1,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:00,LAS CRUCES E-3,URBANA,"COLEGIOS, ESCUELAS",ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:30,CASTILLA REAL     E-8,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,NO REPORTADO,NO REPORTADO,NO REPORTADO,"11,001,000",1
24/03/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,16:00,LA FLORESTA E-11,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/03/2015,META,VILLAVICENCIO (CT),Martes,8:00,NO REPORTADO,URBANA,NO DEFINIDO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
24/03/2015,NORTE DE SANTANDER,CÚCUTA (CT),Martes,10:00,BARRIO GUAIMARAL,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
