FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,CODIGO DANE,2014
01/01/2014 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Miércoles,20:00,2 DE SEPTIEMBRE,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,23001000,1
01/01/2014 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Miércoles,1:00,CANTACLARO,URBANA,FRENTE A COLEGIO NO REPORTADO VIA PUBLICA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,23001000,1
01/01/2014 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Miércoles,3:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,23001000,1
01/01/2014 12:00:00 AM,CÓRDOBA,SAN ANDRÉS SOTAVENTO,Miércoles,3:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,23670000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,FONTIBON CENTRO E-9,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,17,MASCULINO,CASADO,NO REPORTADO,AMA DE CASA,NO REPORTADO,SECUNDARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:47,BRAVO PÁEZ E-18,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:30,VILLA DEL RINCON E-11,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00,BELLA SUIZA E-1,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:00,BELLA SUIZA E-1,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,VILLA EMMA E-7,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,GUACAMAYAS I-II E-4,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:30,VILLA DEL RINCON E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,6:10,BILBAO II ETAPA E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,NO REPORTADO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:00,PUERTA AL LLANO E-5,URBANA,VIAS PUBLICAS,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,NO REPORTADO,NO REPORTADO,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,14:30,PUERTO MONTERO,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,25307000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,GUTIÉRREZ,Miércoles,0:00,VER. LA REINA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,25339000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,PARATEBUENO,Miércoles,17:10,ALVARO PARRA,URBANA,TRAMO DE VIA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,25530000,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Miércoles,0:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,25843000,1
01/01/2014 12:00:00 AM,GUAJIRA,BARRANCAS,Miércoles,5:00,12 DE OCTUBRE,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,LICOR ADULTERADO,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,44078000,1
01/01/2014 12:00:00 AM,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Miércoles,0:00,VEREDAS,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,95001000,2
01/01/2014 12:00:00 AM,HUILA,ELÍAS,Miércoles,0:00,VEREDA POTRERILLOS,RURAL,CASAS DE HABITACION,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41244000,1
01/01/2014 12:00:00 AM,HUILA,GARZÓN,Miércoles,8:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,41298000,1
01/01/2014 12:00:00 AM,HUILA,GARZÓN,Miércoles,8:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41298000,1
01/01/2014 12:00:00 AM,HUILA,PITALITO,Miércoles,10:00,ANTONIO NARIÑO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41551000,2
01/01/2014 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Miércoles,12:00,DON JACA-ALTO,URBANA,PLAYA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,47001000,1
01/01/2014 12:00:00 AM,META,ACACÍAS,Miércoles,10:40,VEREDA LA CECILITA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PUBLICO,NO REPORTADO,TECNICO,50006000,1
01/01/2014 12:00:00 AM,META,GRANADA,Miércoles,0:00,VILLA UNION,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,50313000,1
01/01/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Miércoles,11:00,RECREO,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ARMA BLANCA,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,50001000,1
01/01/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Miércoles,8:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,50001000,1
01/01/2014 12:00:00 AM,NARIÑO,PASTO (CT),Miércoles,0:00,PALERMO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,52001000,1
01/01/2014 12:00:00 AM,NARIÑO,TÚQUERRES,Miércoles,0:00,CENTRO,URBANA,OFICINAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,52838000,1
01/01/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,8:20,BARRIO CIUDAD JARDIN,RURAL,VEHICULO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA DE FUEGO,VEHICULO,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,54001000,1
01/01/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,6:00,BARRIO CAÑO LIMON,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,54001000,1
01/01/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,8:20,BARRIO CIUDAD JARDIN,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),ESCOPOLAMINA,VEHICULO,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,54001000,1
01/01/2014 12:00:00 AM,PUTUMAYO,PUERTO ASÍS,Miércoles,0:00,KM 7 VIA P_ASIS - SANTANA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,86568000,1
01/01/2014 12:00:00 AM,PUTUMAYO,PUERTO LEGUÍZAMO,Miércoles,18:30,VÍA LEGUIZAMO - LA TAGUA,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,86573000,1
01/01/2014 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,Miércoles,11:00,EL PARKER,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,86865000,1
01/01/2014 12:00:00 AM,PUTUMAYO,VILLAGARZÓN,Miércoles,13:30,FATIMA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,86885000,1
01/01/2014 12:00:00 AM,QUINDÍO,ARMENIA (CT),Miércoles,0:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,63001000,1
01/01/2014 12:00:00 AM,QUINDÍO,ARMENIA (CT),Miércoles,0:00,LA FACHADA,URBANA,VIAS PUBLICAS,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,63001000,1
01/01/2014 12:00:00 AM,QUINDÍO,CALARCA,Miércoles,4:50,LAS PALOMAS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,63130000,1
01/01/2014 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,0:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,66001000,1
01/01/2014 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,0:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,66001000,1
01/01/2014 12:00:00 AM,RISARALDA,QUINCHÍA,Miércoles,17:30,RICAURTE,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,66594000,1
01/01/2014 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),Miércoles,15:17,BARRIO EL CLIFF,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,45,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,88001000,1
01/01/2014 12:00:00 AM,SANTANDER,BARBOSA,Miércoles,3:30,ALTOS DE CARVAJAL,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68077000,1
01/01/2014 12:00:00 AM,SANTANDER,BARBOSA,Miércoles,3:30,EL CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68077000,1
01/01/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miércoles,1:00,ALTOS DEL KENNEDY,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
01/01/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miércoles,19:00,ANTIGUO CAMPESTRE,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ARMA BLANCA,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
01/01/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miércoles,0:00,ZARABANDA,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,68001000,1
01/01/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miércoles,11:30,EL CRISTAL,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,49,FEMENINO,DIVORCIADO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,68001000,1
01/01/2014 12:00:00 AM,SANTANDER,JESÚS MARÍA,Miércoles,0:00,CENTRO,URBANA,FINCAS Y SIMILARES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,68368000,1
01/01/2014 12:00:00 AM,SANTANDER,PÁRAMO,Miércoles,8:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68533000,1
01/01/2014 12:00:00 AM,SANTANDER,PIEDECUESTA,Miércoles,9:35,EL REFUGIO,URBANA,CASAS DE HABITACION,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68547000,1
01/01/2014 12:00:00 AM,SANTANDER,SANTA HELENA DEL OPÓN,Miércoles,8:00,VRDA SAN IGNACIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68720000,1
01/01/2014 12:00:00 AM,SUCRE,SAN ONOFRE,Miércoles,1:00,ZONA RURAL,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,70713000,1
01/01/2014 12:00:00 AM,SUCRE,SAN ONOFRE,Miércoles,5:00,ALTOS DE JULIO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,70713000,1
01/01/2014 12:00:00 AM,TOLIMA,CAJAMARCA,Miércoles,0:00,VRDA. LA LEONA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,73124000,1
01/01/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,16:00,CAÑAVERAL,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,73001000,1
01/01/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,0:00,BALTAZAR,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,73001000,1
01/01/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,9:00,SAN CARLOS,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,73001000,1
01/01/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,9:00,SAN CARLOS,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,73001000,1
01/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,0:50,LOS GUADUALES E6,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76001000,1
01/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,0:00,MARROQUIN III E13,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,76001000,1
01/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,2:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,76001000,1
01/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,6:00,LOS NARANJOS II E14,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
01/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,15:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,76001000,1
01/01/2014 12:00:00 AM,VALLE,CARTAGO,Miércoles,8:00,BRISAS DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,76147000,1
01/01/2014 12:00:00 AM,VALLE,LA UNIÓN,Miércoles,8:00,POPULAR,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,76400000,1
